SEP=,
------------------------------------------------ INICIO DE LA TOMA DE DATOS -------------------------------------------------
Temperatura,Humedad,Presion,Indice de calor,Latitud,Longitud,Altitud,Nivel de CO2 PPM,Niveles de TVOC PPB,Temperatura reportada por el CCS,Fecha/hora de la muestra,
27.66,19.00,979.96,26.06,0.000000,0.000000,0.00,991,90,112,00/00/2000 00:00:00 ,
27.66,19.00,979.96,26.06,0.000000,0.000000,0.00,1072,102,112,00/00/2000 00:00:00 ,
27.67,19.00,979.98,26.06,0.000000,0.000000,0.00,1072,102,112,00/00/2000 00:00:00 ,
27.66,19.00,979.94,26.06,0.000000,0.000000,0.00,1072,102,112,00/00/2000 00:00:00 ,
27.66,19.00,979.99,26.06,0.000000,0.000000,0.00,1078,103,112,00/00/2000 00:00:00 ,
27.68,19.00,980.02,26.06,0.000000,0.000000,0.00,1078,103,112,00/00/2000 00:00:00 ,
27.68,19.00,980.03,26.06,0.000000,0.000000,0.00,883,73,112,00/00/2000 00:00:00 ,
27.69,19.00,980.01,26.06,0.000000,0.000000,0.00,883,73,112,00/00/2000 00:00:00 ,
27.69,19.00,979.97,26.06,0.000000,0.000000,0.00,698,45,112,00/00/2000 00:00:00 ,
27.69,19.00,979.99,26.06,0.000000,0.000000,0.00,698,45,112,00/00/2000 00:00:00 ,
27.69,19.00,979.98,26.06,0.000000,0.000000,0.00,765,55,112,00/00/2000 00:00:00 ,
27.69,19.00,980.02,26.06,0.000000,0.000000,0.00,765,55,112,00/00/2000 00:00:00 ,
27.69,19.00,979.97,26.06,0.000000,0.000000,0.00,765,55,112,00/00/2000 00:00:00 ,
27.69,19.00,980.00,26.06,0.000000,0.000000,0.00,830,65,112,00/00/2000 00:00:00 ,
27.69,19.00,979.97,26.06,0.000000,0.000000,0.00,830,65,112,00/00/2000 00:00:00 ,
27.69,19.00,979.98,26.06,0.000000,0.000000,0.00,738,51,112,00/00/2000 00:00:00 ,
27.69,19.00,979.96,26.06,0.000000,0.000000,0.00,738,51,112,00/00/2000 00:00:00 ,
27.70,19.00,979.93,26.06,0.000000,0.000000,0.00,738,51,112,00/00/2000 00:00:00 ,
27.70,19.00,979.99,26.06,0.000000,0.000000,0.00,1590,181,112,00/00/2000 00:00:00 ,
27.71,19.00,979.92,26.06,0.000000,0.000000,0.00,1590,181,112,00/00/2000 00:00:00 ,
27.71,19.00,979.99,26.06,0.000000,0.000000,0.00,749,53,112,00/00/2000 00:00:00 ,
27.71,19.00,979.92,26.06,0.000000,0.000000,0.00,749,53,112,00/00/2000 00:00:00 ,
27.73,19.00,980.00,26.06,0.000000,0.000000,0.00,749,53,112,00/00/2000 00:00:00 ,
27.72,19.00,980.01,26.06,0.000000,0.000000,0.00,572,26,112,00/00/2000 00:00:00 ,
27.73,19.00,980.01,26.06,0.000000,0.000000,0.00,572,26,112,00/00/2000 00:00:00 ,
27.73,19.00,979.99,26.06,0.000000,0.000000,0.00,496,14,112,00/00/2000 00:00:00 ,
27.72,19.00,979.96,26.06,0.000000,0.000000,0.00,496,14,112,00/00/2000 00:00:00 ,
27.72,19.00,979.92,26.06,0.000000,0.000000,0.00,496,14,112,00/00/2000 00:00:00 ,
27.73,19.00,979.99,26.06,0.000000,0.000000,0.00,496,14,112,00/00/2000 00:00:00 ,
27.72,19.00,979.92,26.06,0.000000,0.000000,0.00,496,14,112,00/00/2000 00:00:00 ,
27.73,19.00,979.97,26.06,0.000000,0.000000,0.00,683,43,112,00/00/2000 00:00:00 ,
27.72,19.00,979.97,26.06,0.000000,0.000000,0.00,683,43,112,00/00/2000 00:00:00 ,
27.73,19.00,979.97,26.06,0.000000,0.000000,0.00,539,21,112,00/00/2000 00:00:00 ,
27.72,19.00,979.92,26.06,0.000000,0.000000,0.00,539,21,112,00/00/2000 00:00:00 ,
27.74,19.00,979.92,26.06,0.000000,0.000000,0.00,539,21,112,00/00/2000 00:00:00 ,
27.74,19.00,979.96,26.06,0.000000,0.000000,0.00,461,9,112,00/00/2000 00:00:00 ,
